lat_ctr,lng_ctr,lat_pt,lng_pt,StopName,UsedByRoute
48.926864,24.726598,48.926865,24.726603,вулиця Старицького,54
48.924573,24.723276,48.924567,24.723274,Вокзал (в бік ЄП),54
48.920643,24.71945,48.920643,24.71945,вулиця Б. Лепкого,54
48.918739,24.717382,48.91874,24.717379,"готель ""Надія""",54
48.918233,24.706897,48.918234,24.706895,вулиця Чорновола,54
48.914569,24.702506,48.914574,24.702516,Університет,54
48.911994,24.699723,48.911995,24.699722,Парк ім. Шевченка,54
48.907045,24.698305,48.907046,24.698306,"Стадіон ""Рух""",54
48.904259,24.697588,48.904262,24.697581,Школа-інтернат,54
48.90334,24.698317,48.903341,24.698316,Кільце вулиця Петлюри,54
48.902636,24.702055,48.90263,24.702066,УТОС,54
48.901839,24.709143,48.901837,24.709155,Хлібокомбінат,54
48.89971,24.71306,48.899708,24.713064,"КП ""Водоекотехпром""",54
48.896195,24.713047,48.896196,24.713045,"ПАТ ""Арматурний завод""",54
48.892581,24.712797,48.892578,24.712793,вулиця Рильського,54
48.88843,24.711152,48.888429,24.711142,Аеропорт,54
48.884343,24.710282,48.884335,24.710277,Опришівці,54
48.880385,24.708745,48.880391,24.70875,селище Опришківці - центр,54
48.875816,24.706566,48.875814,24.706565,АЗС,54
48.872327,24.70588,48.87234,24.70588,СТО,54
48.865157,24.712939,48.86515,24.712938,вулиця Хриплинська,54
48.867101,24.719104,48.867097,24.719109,вулиця М. Грушевського,54
48.876434,24.728569,48.876429,24.728573,Садове товариство,54
48.880328,24.734551,48.88032,24.734553,селище Хриплин,54
48.876648,24.728609,48.876653,24.728611,Садове товариство,54
48.866888,24.718192,48.866888,24.718196,вулиця Грушевського,54
48.865388,24.7134,48.865387,24.713401,вулиця Хриплинська,54
48.873021,24.706102,48.873015,24.706103,СТО(в місто),54
48.876373,24.706791,48.876375,24.706787,АЗС(в місто),54
48.880879,24.709252,48.880874,24.709253,селище Опришівці - центр (в  місто),54
48.884991,24.710547,48.884993,24.710552,селище Опришівці (в місто),54
48.88819,24.711219,48.888189,24.711209,Аеропорт (в центр),54
48.89309,24.713059,48.893091,24.713057,вулиця Рильського(в місто),54
48.896556,24.713158,48.896553,24.713161,"ПАТ ""Арматурний завод"" (в місто)",54
48.900088,24.713176,48.90009,24.71317,"КП ""Водоекотехпром""(в місто)",54
48.902047,24.708642,48.902048,24.708642,Хлібокомбінат,54
48.902657,24.702459,48.90266,24.702448,УТОС,54
48.903438,24.698231,48.903438,24.698231,Кільце вулиця Петлюри,54
48.90346,24.693989,48.903457,24.693986,Церква,54
48.903108,24.687627,48.903107,24.68763,Обласний призовний пункт,54
48.904977,24.682473,48.904976,24.682477,Кільце вулиця Довженка,54
48.907574,24.684667,48.907581,24.684667,АС-3 (в центр),54
48.910055,24.689473,48.910055,24.689473,Коледж фізичного виховання (в центр),54
48.914879,24.697645,48.914879,24.697645,Центральна міська лікарня (в центр),54
48.920181,24.699214,48.920179,24.699216,Південний бульвар,54
48.92193,24.701682,48.921927,24.701681,вулиця В.Великого,54
48.923199,24.706815,48.923201,24.706816,Бастіон,54
48.92494,24.710686,48.92494,24.710686,"""ЦУМ"" вулиця Дністровська",54
48.92582,24.713051,48.92582,24.713051,Ринок,54
48.926588,24.715714,48.926594,24.715741,вулиця Василіянок,54
48.92355,24.720589,48.923546,24.720587,вулиця Гаркуші,54
48.925857,24.722887,48.925855,24.722874,Вокзал (в бік Пасічної),54
48.925624,24.728731,48.925621,24.728725,Гаражі (вулиця Г.Хоткевича),54
48.924538,24.733179,48.924541,24.733176,вулиця Української Дивізії,54
48.923874,24.736598,48.923868,24.736598,Базар,54
48.92294,24.741078,48.922934,24.741078,вулиця Хоткевича,54
48.892704,24.655232,48.892704,24.655232,селище Крихівці - вулиця Липова,55
48.89282,24.655642,48.89282,24.655642,селище Крихівці - вулиця Липова (в центр),55
48.894758,24.659435,48.894763,24.659426,селище Крихівці - вулиця Вишнева,55
48.899151,24.668009,48.899149,24.668015,селище Крихівці - Вивізна,55
48.900882,24.671421,48.900883,24.671421,селище Крихівці - центр,55
48.903738,24.67704,48.903738,24.67704,вулиця Крихівецька (в центр),55
48.907574,24.684667,48.907581,24.684667,АС-3 (в центр),55
48.910055,24.689473,48.910055,24.689473,Коледж фізичного виховання (в центр),55
48.914879,24.697645,48.914879,24.697645,Центральна міська лікарня (в центр),55
48.920181,24.699214,48.920179,24.699216,Південний бульвар,55
48.923199,24.706815,48.923201,24.706816,Бастіон,55
48.92536,24.709875,48.925363,24.709877,ЦУМ,55
48.932098,24.707751,48.932098,24.707751,"""Княгинин""",55
48.93466,24.70646,48.934663,24.706458,на вимогу,55
48.940222,24.701047,48.940222,24.701047,вулиця Целевича,55
48.943246,24.696394,48.943245,24.69639,вулиця Пасічна,55
48.944366,24.691472,48.944366,24.691472,АС-2,55
48.941934,24.698204,48.941935,24.698204,"р-н ""Овен""",55
48.93991,24.701382,48.93991,24.701382,вулиця Ю. Целевича,55
48.934045,24.706639,48.934045,24.706639,Музична школа,55
48.931193,24.708088,48.931193,24.708086,Швейна фабрика,55
48.92714,24.709515,48.92714,24.709515,вулиця Військових Ветеранів,55
48.92494,24.710686,48.92494,24.710686,"""ЦУМ"" вулиця Дністровська",55
48.92582,24.713051,48.92582,24.713051,Ринок,55
48.926208,24.716751,48.926202,24.716749,КРОК,55
48.924573,24.723276,48.924567,24.723274,Вокзал (в бік ЄП),55
48.918739,24.717382,48.91874,24.717379,"готель ""Надія""",55
48.919672,24.707547,48.919664,24.707539,Головна пошта,55
48.918771,24.702007,48.918769,24.702007,вулиця Гординського,55
48.914871,24.697482,48.914874,24.697497,Міська лікарня,55
48.910773,24.690678,48.910773,24.690678,Коледж фізичного виховання,55
48.907387,24.684153,48.907386,24.68415,АС-3,55
48.90348,24.676331,48.903476,24.676328,вулиця Крихівецька,55
48.900455,24.670386,48.900454,24.670384,селище Крихівці,55
48.898674,24.666886,48.898674,24.666886,вулиця Межева,55
48.894644,24.659003,48.894642,24.659009,селище Крихівці - вулиця Вишнева,55
48.925857,24.722887,48.925855,24.722874,Вокзал (в бік Пасічної),56
48.926259,24.716631,48.926259,24.716631,Крок,56
48.92355,24.720589,48.923546,24.720587,вулиця Гаркуші,56
48.920643,24.71945,48.920643,24.71945,вулиця Б. Лепкого,56
48.918739,24.717382,48.91874,24.717379,"готель ""Надія""",56
48.917445,24.710843,48.917443,24.710845,вулиця Є. Коновальця,56
48.913048,24.709738,48.913048,24.709738,вулиця Військова,56
48.909959,24.710996,48.909959,24.710995,вулиця Національної гвардії,56
48.907438,24.712202,48.907442,24.712195,Дитяча лікарня,56
48.904972,24.713085,48.904972,24.713085,площа Європейська,56
48.902939,24.713082,48.902935,24.71309,"ТЦ ""Велмарт""",56
48.89971,24.71306,48.899708,24.713064,"КП ""Водоекотехпром""",56
48.896195,24.713047,48.896196,24.713045,"ПАТ ""Арматурний завод""",56
48.892581,24.712797,48.892578,24.712793,вулиця Рильського,56
48.88843,24.711152,48.888429,24.711142,Аеропорт,56
48.884343,24.710282,48.884335,24.710277,Опришівці,56
48.880385,24.70874,48.880385,24.708738,Опришівці-центр,56
48.875816,24.706566,48.875814,24.706565,АЗС,56
48.868236,24.686508,48.868236,24.686508,селище Чукалівка,56
48.874086,24.660653,48.874092,24.660661,Міське кладовище,56
48.86816,24.686533,48.86816,24.686533,селище Чукалівка,56
48.876373,24.706791,48.876375,24.706787,АЗС(в місто),56
48.880879,24.709252,48.880874,24.709253,селище Опришівці - центр (в  місто),56
48.884991,24.710547,48.884993,24.710552,селище Опришівці (в місто),56
48.88819,24.711219,48.888189,24.711209,Аеропорт (в центр),56
48.89309,24.713059,48.893091,24.713057,вулиця Рильського(в місто),56
48.896556,24.713158,48.896553,24.713161,"ПАТ ""Арматурний завод"" (в місто)",56
48.900088,24.713176,48.90009,24.71317,"КП ""Водоекотехпром""(в місто)",56
48.902311,24.713222,48.902308,24.713213,"ТЦ ""Велмарт""(в місто)",56
48.907143,24.715113,48.907143,24.715113,Комерційний коледж,56
48.908396,24.715454,48.908396,24.715454,АТП,56
48.915235,24.718456,48.915233,24.718458,Станція переливання крові,56
48.920663,24.719585,48.920659,24.719588,на вимогу,56
48.924596,24.723366,48.924596,24.723366,вулиця Привокзальна,56
48.925857,24.722887,48.925855,24.722874,Вокзал (в бік Пасічної),47/47(Бер)
48.926259,24.716631,48.926259,24.716631,Крок,47/47(Бер)
48.92355,24.720589,48.923546,24.720587,вулиця Гаркуші,47/47(Бер)
48.920643,24.71945,48.920643,24.71945,вулиця Б. Лепкого,47/47(Бер)
48.918739,24.717382,48.91874,24.717379,"готель ""Надія""",47/47(Бер)
48.917445,24.710843,48.917443,24.710845,вулиця Є. Коновальця,47/47(Бер)
48.913048,24.709738,48.913048,24.709738,вулиця Військова,47/47(Бер)
48.909959,24.710996,48.909959,24.710995,вулиця Національної гвардії,47/47(Бер)
48.907438,24.712202,48.907442,24.712195,Дитяча лікарня,47/47(Бер)
48.904972,24.713085,48.904972,24.713085,площа Європейська,47/47(Бер)
48.902939,24.713082,48.902935,24.71309,"ТЦ ""Велмарт""",47/47(Бер)
48.89971,24.71306,48.899708,24.713064,"КП ""Водоекотехпром""",47/47(Бер)
48.896195,24.713047,48.896196,24.713045,"ПАТ ""Арматурний завод""",47/47(Бер)
48.892581,24.712797,48.892578,24.712793,вулиця Рильського,47/47(Бер)
48.88843,24.711152,48.888429,24.711142,Аеропорт,47/47(Бер)
48.884343,24.710282,48.884335,24.710277,Опришівці,47/47(Бер)
48.880385,24.70874,48.880385,24.708738,Опришівці-центр,47/47(Бер)
48.875816,24.706566,48.875814,24.706565,АЗС,47/47(Бер)
48.872327,24.70588,48.87234,24.70588,СТО,47/47(Бер)
48.810011,24.724211,48.810011,24.724211,село Братківці,47/47(Бер)
48.816373,24.686555,48.816373,24.686555,село Березівка,47/47(Бер)
48.849114,24.706479,48.849101,24.706479,вулиця Надвірнянська,47/47(Бер)
48.873021,24.706102,48.873015,24.706103,СТО(в місто),47/47(Бер)
48.876373,24.706791,48.876375,24.706787,АЗС(в місто),47/47(Бер)
48.880879,24.709252,48.880874,24.709253,селище Опришівці - центр (в  місто),47/47(Бер)
48.884991,24.710547,48.884993,24.710552,селище Опришівці (в місто),47/47(Бер)
48.88819,24.711219,48.888189,24.711209,Аеропорт (в центр),47/47(Бер)
48.89309,24.713059,48.893091,24.713057,вулиця Рильського(в місто),47/47(Бер)
48.896556,24.713158,48.896553,24.713161,"ПАТ ""Арматурний завод"" (в місто)",47/47(Бер)
48.900088,24.713176,48.90009,24.71317,"КП ""Водоекотехпром""(в місто)",47/47(Бер)
48.902311,24.713222,48.902308,24.713213,"ТЦ ""Велмарт""(в місто)",47/47(Бер)
48.907143,24.715113,48.907143,24.715113,Комерційний коледж,47/47(Бер)
48.908396,24.715454,48.908396,24.715454,АТП,47/47(Бер)
48.915235,24.718456,48.915233,24.718458,Станція переливання крові,47/47(Бер)
48.920663,24.719585,48.920659,24.719588,на вимогу,47/47(Бер)
48.924596,24.723366,48.924596,24.723366,вулиця Привокзальна,47/47(Бер)
48.924573,24.723276,48.924567,24.723274,Вокзал (в бік ЄП),C1
48.916028,24.734465,48.916032,24.734461,Школа №15,C1
48.914004,24.747381,48.914036,24.747401,вулиця Декабристів,C1
48.912345,24.758394,48.912339,24.758404,с. Угорники,C1
48.910552,24.764369,48.910537,24.764368,АС-4,C1
48.905883,24.761257,48.905883,24.761259,Управління патрульної поліції,C1
48.902463,24.75883,48.902463,24.75883,АТП,C1
48.895644,24.754057,48.895644,24.754057,Автоливмаш,C1
48.881611,24.769336,48.881611,24.769336,"СТ ""Магістраль""",C1
48.878565,24.791387,48.878567,24.791388,"ДБК ""Прогрес""",C1
48.895586,24.754153,48.895586,24.754153,"""Автоливмаш""",C1
48.902911,24.759273,48.902911,24.759273,АТП,C1
48.907036,24.76218,48.907036,24.76218,Управління патрульної поліції,C1
48.910048,24.764175,48.91004,24.764174,АС-4,C1
48.912723,24.756429,48.912723,24.756431,с. Угорники,C1
48.913881,24.748968,48.913878,24.748971,вулиця Декабристів,C1
48.916295,24.733237,48.916299,24.733232,Школа №15,C1
48.925857,24.722887,48.925855,24.722874,Вокзал (в бік Пасічної),C1
48.944366,24.691472,48.944366,24.691472,АС-2,C2
48.94864,24.696203,48.94864,24.696203,Радіозавод - вулиця Хіміків,C2
48.947463,24.70152,48.947464,24.701525,вулиця Хіміків - Тролейбусна,C2
48.944896,24.700416,48.944896,24.700416,Школа №18,C2
48.941934,24.698204,48.941935,24.698204,"р-н ""Овен""",C2
48.93991,24.701382,48.93991,24.701382,вулиця Ю. Целевича,C2
48.934045,24.706639,48.934045,24.706639,Музична школа,C2
48.931193,24.708088,48.931193,24.708086,Швейна фабрика,C2
48.929406,24.709888,48.929406,24.709888,Парк воїнів ветеранів,C2
48.92355,24.720589,48.923546,24.720587,вулиця Гаркуші,C2
48.920643,24.71945,48.920643,24.71945,вулиця Б. Лепкого,C2
48.918739,24.717382,48.91874,24.717379,"готель ""Надія""",C2
48.917445,24.710843,48.917443,24.710845,вулиця Є. Коновальця,C2
48.913048,24.709738,48.913048,24.709738,вулиця Військова,C2
48.909959,24.710996,48.909959,24.710995,вулиця Національної гвардії,C2
48.907438,24.712202,48.907442,24.712195,Дитяча лікарня,C2
48.904972,24.713085,48.904972,24.713085,площа Європейська,C2
48.902939,24.713082,48.902935,24.71309,"ТЦ ""Велмарт""",C2
48.89971,24.71306,48.899708,24.713064,"КП ""Водоекотехпром""",C2
48.896195,24.713047,48.896196,24.713045,"ПАТ ""Арматурний завод""",C2
48.892581,24.712797,48.892578,24.712793,вулиця Рильського,C2
48.88843,24.711152,48.888429,24.711142,Аеропорт,C2
48.884343,24.710282,48.884335,24.710277,Опришівці,C2
48.880385,24.70874,48.880385,24.708738,Опришівці-центр,C2
48.875816,24.706566,48.875814,24.706565,АЗС,C2
48.872327,24.70588,48.87234,24.70588,СТО,C2
48.865157,24.712939,48.86515,24.712938,вулиця Хриплинська,C2
48.867101,24.719104,48.867097,24.719109,вулиця М. Грушевського,C2
48.876434,24.728569,48.876429,24.728573,Садове товариство,C2
48.880163,24.730055,48.880163,24.730055,село Хриплин,C2
48.876648,24.728609,48.876653,24.728611,Садове товариство,C2
48.866888,24.718192,48.866888,24.718196,вулиця Грушевського,C2
48.865388,24.7134,48.865387,24.713401,вулиця Хриплинська,C2
48.873021,24.706102,48.873015,24.706103,СТО(в місто),C2
48.876373,24.706791,48.876375,24.706787,АЗС(в місто),C2
48.880879,24.709252,48.880874,24.709253,селище Опришівці - центр (в  місто),C2
48.884991,24.710547,48.884993,24.710552,селище Опришівці (в місто),C2
48.88819,24.711219,48.888189,24.711209,Аеропорт (в центр),C2
48.89309,24.713059,48.893091,24.713057,вулиця Рильського(в місто),C2
48.896556,24.713158,48.896553,24.713161,"ПАТ ""Арматурний завод"" (в місто)",C2
48.900088,24.713176,48.90009,24.71317,"КП ""Водоекотехпром""(в місто)",C2
48.902311,24.713222,48.902308,24.713213,"ТЦ ""Велмарт""(в місто)",C2
48.906411,24.712789,48.906412,24.712784,Дитяча лікарня (в місто),C2
48.90823,24.711928,48.908229,24.711921,Аптека,C2
48.913235,24.709757,48.913235,24.709757,вулиця Військова(в місто),C2
48.920663,24.719585,48.920659,24.719588,на вимогу,C2
48.925515,24.716457,48.925516,24.71646,Управління статистики,C2
48.928853,24.713552,48.928853,24.713552,вулиця Василіянок,C2
48.932098,24.707751,48.932098,24.707751,"""Княгинин""",C2
48.93466,24.70646,48.934663,24.706458,на вимогу,C2
48.940222,24.701047,48.940222,24.701047,вулиця Целевича,C2
48.948853,24.695908,48.948853,24.695908,Радіозавод,C2
48.925857,24.722887,48.925855,24.722874,Вокзал (в бік Пасічної),C3
48.928853,24.713552,48.928853,24.713552,вулиця Василіянок,C3
48.932098,24.707751,48.932098,24.707751,"""Княгинин""",C3
48.93466,24.70646,48.934663,24.706458,на вимогу,C3
48.940222,24.701047,48.940222,24.701047,вулиця Целевича,C3
48.943246,24.696394,48.943245,24.69639,вулиця Пасічна,C3
48.944366,24.691472,48.944366,24.691472,АС-2,C3
48.947014,24.684209,48.947014,24.684209,вулиця І. Лятишевського,C3
48.946443,24.657324,48.946443,24.657324,Дем’янів Лаз,C3
48.947536,24.684894,48.947536,24.684894,вулиця І. Лятишевського,C3
48.941934,24.698204,48.941935,24.698204,"р-н ""Овен""",C3
48.93991,24.701382,48.93991,24.701382,вулиця Ю. Целевича,C3
48.934045,24.706639,48.934045,24.706639,Музична школа,C3
48.931193,24.708088,48.931193,24.708086,Швейна фабрика,C3
48.929406,24.709888,48.929406,24.709888,Парк воїнів ветеранів,C3
48.926208,24.716751,48.926202,24.716749,КРОК,C3
48.925857,24.722887,48.925855,24.722874,Вокзал (в бік Пасічної),C4
48.928853,24.713552,48.928853,24.713552,вулиця Василіянок,C4
48.932098,24.707751,48.932098,24.707751,"""Княгинин""",C4
48.93466,24.70646,48.934663,24.706458,на вимогу,C4
48.940222,24.701047,48.940222,24.701047,вулиця Целевича,C4
48.943246,24.696394,48.943245,24.69639,вулиця Пасічна,C4
48.944366,24.691472,48.944366,24.691472,АС-2,C4
48.954437,24.674442,48.954437,24.674442,Укринів,C4
48.966916,24.642152,48.966916,24.642152,Автобазар,C4
48.953347,24.613365,48.953347,24.613365,с. Рибне (дачі),C4
48.966171,24.641472,48.966171,24.641472,Автобазар,C4
48.954028,24.675307,48.954028,24.675307,Укринів,C4
48.945159,24.691309,48.945159,24.691309,АС 2,C4
48.941934,24.698204,48.941935,24.698204,"р-н ""Овен""",C4
48.934045,24.706639,48.934045,24.706639,Музична школа,C4
48.931193,24.708088,48.931193,24.708086,Швейна фабрика,C4
48.929406,24.709888,48.929406,24.709888,Парк воїнів ветеранів,C4
48.92355,24.720589,48.923546,24.720587,вулиця Гаркуші,C4
48.95182,24.641565,48.95182,24.641565,"CТ ""Буровик""",C4
48.924573,24.723276,48.924567,24.723274,Вокзал (в бік ЄП),C5
48.917823,24.722793,48.917823,24.722793,"кінотеатр ""Космос""",C5
48.916028,24.734465,48.916032,24.734461,Школа №15,C5
48.914004,24.747381,48.914036,24.747401,вулиця Декабристів,C5
48.912345,24.758394,48.912339,24.758404,с. Угорники,C5
48.895118,24.802693,48.895118,24.802693,CТ Берізка,C5
48.904207,24.839343,48.904207,24.839343,Тисмениця,C5
48.912723,24.756429,48.912723,24.756431,с. Угорники,C5
48.913881,24.748968,48.913878,24.748971,вулиця Декабристів,C5
48.916295,24.733237,48.916299,24.733232,Школа №15,C5
48.918048,24.72198,48.918048,24.72198,"кінотеатр ""Космос""",C5
48.925857,24.722887,48.925855,24.722874,Вокзал (в бік Пасічної),C5
48.924573,24.723276,48.924567,24.723274,Вокзал (в бік ЄП),C6
48.920643,24.71945,48.920643,24.71945,вулиця Б. Лепкого,C6
48.918739,24.717382,48.91874,24.717379,"готель ""Надія""",C6
48.917445,24.710843,48.917443,24.710845,вулиця Є. Коновальця,C6
48.913048,24.709738,48.913048,24.709738,вулиця Військова,C6
48.909959,24.710996,48.909959,24.710995,вулиця Національної гвардії,C6
48.907438,24.712202,48.907442,24.712195,Дитяча лікарня,C6
48.904972,24.713085,48.904972,24.713085,площа Європейська,C6
48.902939,24.713082,48.902935,24.71309,"ТЦ ""Велмарт""",C6
48.902047,24.708642,48.902048,24.708642,Хлібокомбінат,C6
48.902657,24.702459,48.90266,24.702448,УТОС,C6
48.903438,24.698231,48.903438,24.698231,Кільце вулиця Петлюри,C6
48.90346,24.693989,48.903457,24.693986,Церква,C6
48.903108,24.687627,48.903107,24.68763,Обласний призовний пункт,C6
48.904977,24.682473,48.904976,24.682477,Кільце вулиця Довженка,C6
48.907574,24.684667,48.907581,24.684667,АС-3 (в центр),C6
48.90348,24.676331,48.903476,24.676328,вулиця Крихівецька,C6
48.900455,24.670386,48.900454,24.670384,селище Крихівці,C6
48.90422,24.651293,48.904223,24.651297,СТ Кераміка,C6
48.899151,24.668009,48.899149,24.668015,селище Крихівці - Вивізна,C6
48.900882,24.671421,48.900883,24.671421,селище Крихівці - центр,C6
48.903738,24.67704,48.903738,24.67704,вулиця Крихівецька (в центр),C6
48.905096,24.682173,48.905097,24.682176,Кільце вулиця Довженка,C6
48.903064,24.688456,48.903067,24.68845,"Магазин ""Заравшан""",C6
48.90342,24.694693,48.903426,24.694681,Церква,C6
48.90334,24.698317,48.903341,24.698316,Кільце вулиця Петлюри,C6
48.902636,24.702055,48.90263,24.702066,УТОС,C6
48.901839,24.709143,48.901837,24.709155,Хлібокомбінат,C6
48.902311,24.713222,48.902308,24.713213,"ТЦ ""Велмарт""(в місто)",C6
48.906411,24.712789,48.906412,24.712784,Дитяча лікарня (в місто),C6
48.90823,24.711928,48.908229,24.711921,Аптека,C6
48.913235,24.709757,48.913235,24.709757,вулиця Військова(в місто),C6
48.920663,24.719585,48.920659,24.719588,на вимогу,C6
48.925857,24.722887,48.925855,24.722874,Вокзал (в бік Пасічної),C6
48.924573,24.723276,48.924567,24.723274,Вокзал (в бік ЄП),C7
48.920643,24.71945,48.920643,24.71945,вулиця Б. Лепкого,C7
48.918739,24.717382,48.91874,24.717379,"готель ""Надія""",C7
48.917445,24.710843,48.917443,24.710845,вулиця Є. Коновальця,C7
48.913048,24.709738,48.913048,24.709738,вулиця Військова,C7
48.909959,24.710996,48.909959,24.710995,вулиця Національної гвардії,C7
48.907438,24.712202,48.907442,24.712195,Дитяча лікарня,C7
48.904972,24.713085,48.904972,24.713085,площа Європейська,C7
48.902939,24.713082,48.902935,24.71309,"ТЦ ""Велмарт""",C7
48.89971,24.71306,48.899708,24.713064,"КП ""Водоекотехпром""",C7
48.896195,24.713047,48.896196,24.713045,"ПАТ ""Арматурний завод""",C7
48.892581,24.712797,48.892578,24.712793,вулиця Рильського,C7
48.88843,24.711152,48.888429,24.711142,Аеропорт,C7
48.884343,24.710282,48.884335,24.710277,Опришівці,C7
48.880385,24.70874,48.880385,24.708738,Опришівці-центр,C7
48.875816,24.706566,48.875814,24.706565,АЗС,C7
48.868236,24.686508,48.868236,24.686508,селище Чукалівка,C7
48.865106,24.678987,48.865106,24.678987,вулиця Січових Стрільців,C7
48.838119,24.69023,48.838119,24.69023,СТ Червона Рута,C7
48.873021,24.706102,48.873015,24.706103,СТО(в місто),C7
48.876373,24.706791,48.876375,24.706787,АЗС(в місто),C7
48.880879,24.709252,48.880874,24.709253,селище Опришівці - центр (в  місто),C7
48.884991,24.710547,48.884993,24.710552,селище Опришівці (в місто),C7
48.88819,24.711219,48.888189,24.711209,Аеропорт (в центр),C7
48.89309,24.713059,48.893091,24.713057,вулиця Рильського(в місто),C7
48.896556,24.713158,48.896553,24.713161,"ПАТ ""Арматурний завод"" (в місто)",C7
48.900088,24.713176,48.90009,24.71317,"КП ""Водоекотехпром""(в місто)",C7
48.902311,24.713222,48.902308,24.713213,"ТЦ ""Велмарт""(в місто)",C7
48.906411,24.712789,48.906412,24.712784,Дитяча лікарня (в місто),C7
48.90823,24.711928,48.908229,24.711921,Аптека,C7
48.910142,24.711051,48.910142,24.711051,вулиця Національної гвардії,C7
48.913235,24.709757,48.913235,24.709757,вулиця Військова(в місто),C7
48.918372,24.710995,48.918372,24.710995,вулиця Є.Коновальця(в місто),C7
48.920663,24.719585,48.920659,24.719588,на вимогу,C7
48.925857,24.722887,48.925855,24.722874,Вокзал (в бік Пасічної),C7
48.924573,24.723276,48.924567,24.723274,Вокзал (в бік ЄП),C8
48.918739,24.717382,48.91874,24.717379,"готель ""Надія""",C8
48.919672,24.707547,48.919664,24.707539,Головна пошта,C8
48.918771,24.702007,48.918769,24.702007,вулиця Гординського,C8
48.914855,24.69747,48.914858,24.697485,Міська лікарня,C8
48.910773,24.690678,48.910773,24.690678,Коледж фізичного виховання,C8
48.907387,24.684153,48.907386,24.68415,АС-3,C8
48.905096,24.682173,48.905097,24.682176,Кільце вулиця Довженка,C8
48.903064,24.688456,48.903067,24.68845,"Магазин ""Заравшан""",C8
48.90342,24.694693,48.903426,24.694681,Церква,C8
48.90334,24.698317,48.903341,24.698316,Кільце вулиця Петлюри,C8
48.902636,24.702055,48.90263,24.702066,УТОС,C8
48.901839,24.709143,48.901837,24.709155,Хлібокомбінат,C8
48.89971,24.71306,48.899708,24.713064,"КП ""Водоекотехпром""",C8
48.896195,24.713047,48.896196,24.713045,"ПАТ ""Арматурний завод""",C8
48.892581,24.712797,48.892578,24.712793,вулиця Рильського,C8
48.88843,24.711152,48.888429,24.711142,Аеропорт,C8
48.884343,24.710282,48.884335,24.710277,Опришівці,C8
48.880385,24.708745,48.880391,24.70875,селище Опришківці - центр,C8
48.875816,24.706566,48.875814,24.706565,АЗС,C8
48.868236,24.686508,48.868236,24.686508,селище Чукалівка,C8
48.874086,24.660653,48.874092,24.660661,Міське кладовище,C8
48.86816,24.686533,48.86816,24.686533,селище Чукалівка,C8
48.876373,24.706791,48.876375,24.706787,АЗС(в місто),C8
48.880879,24.709252,48.880874,24.709253,селище Опришівці - центр (в  місто),C8
48.884991,24.710547,48.884993,24.710552,селище Опришівці (в місто),C8
48.88819,24.711219,48.888189,24.711209,Аеропорт (в центр),C8
48.89309,24.713059,48.893091,24.713057,вулиця Рильського(в місто),C8
48.896556,24.713158,48.896553,24.713161,"ПАТ ""Арматурний завод"" (в місто)",C8
48.900088,24.713176,48.90009,24.71317,"КП ""Водоекотехпром""(в місто)",C8
48.902311,24.713222,48.902308,24.713213,"ТЦ ""Велмарт""(в місто)",C8
48.906411,24.712789,48.906412,24.712784,Дитяча лікарня (в місто),C8
48.90823,24.711928,48.908229,24.711921,Аптека,C8
48.913235,24.709757,48.913235,24.709757,вулиця Військова(в місто),C8
48.918372,24.710995,48.918372,24.710995,вулиця Є.Коновальця(в місто),C8
48.918853,24.713774,48.918854,24.713773,Обласна друкарня,C8
48.920663,24.719585,48.920659,24.719588,на вимогу,C8
48.926208,24.716751,48.926202,24.716749,КРОК,C8
48.924573,24.723276,48.924567,24.723274,Вокзал (в бік ЄП),C9
48.918739,24.717382,48.91874,24.717379,"готель ""Надія""",C9
48.919672,24.707547,48.919664,24.707539,Головна пошта,C9
48.918771,24.702007,48.918769,24.702007,вулиця Гординського,C9
48.914871,24.697482,48.914874,24.697497,Міська лікарня,C9
48.910773,24.690678,48.910773,24.690678,Коледж фізичного виховання,C9
48.907387,24.684153,48.907386,24.68415,АС-3,C9
48.90348,24.676331,48.903476,24.676328,вулиця Крихівецька,C9
48.900455,24.670386,48.900454,24.670384,селище Крихівці,C9
48.898674,24.666886,48.898674,24.666886,вулиця Межева,C9
48.892704,24.655232,48.892704,24.655232,селище Крихівці - вулиця Липова,C9
48.888992,24.647991,48.888992,24.647991,селище Крихівці,C9
48.890167,24.61673,48.890167,24.61673,на вимогу,C9
48.87934,24.596367,48.87934,24.596367,на вимогу,C9
48.860902,24.547273,48.860902,24.547273,"СТ ""Біонік""",C9
48.879406,24.596876,48.879406,24.596876,на вимогу,C9
48.890154,24.616832,48.890154,24.616832,на вимогу,C9
48.889406,24.648986,48.889406,24.648986,селище Крихівці(в центр),C9
48.89282,24.655642,48.89282,24.655642,селище Крихівці - вулиця Липова (в центр),C9
48.899151,24.668009,48.899149,24.668015,селище Крихівці - Вивізна,C9
48.900882,24.671421,48.900883,24.671421,селище Крихівці - центр,C9
48.903738,24.67704,48.903738,24.67704,вулиця Крихівецька (в центр),C9
48.907574,24.684667,48.907581,24.684667,АС-3 (в центр),C9
48.910055,24.689473,48.910055,24.689473,Коледж фізичного виховання (в центр),C9
48.914879,24.697645,48.914879,24.697645,Центральна міська лікарня (в центр),C9
48.920167,24.704362,48.920167,24.704362,вулиця Січових стрільців,C9
